Node,Element Type,BACnet Object Name,BACnet Object Identifier,Text,Link Target,Center X,Center Y,Left,Top,Width,Height,Center X %,Center Y %,Hidden,Note
60,Value Display,NAE171/Field Bus2.FEC-CH3.CH3-TISO-V,AO:3050696,,,496.0,668.5,470.0,662.5,52.0,12.0,34.44,89.01,,
61,Value Display,NAE171/Field Bus2.FEC-LP.BP1-SC,AO:3050488,,,1221.0,298.5,1204.6,291.6,32.8,13.7,84.79,39.75,,
62,Value Display,NAE171/Field Bus2.FEC-CH2.CH2-ENABLE,BO:3051564,,,783.0,490.5,761.9,483.7,42.2,13.6,54.37,65.31,,
63,Value Display,NAE171/Field Bus2.BNET-CH1.CONDENSER PRESSURE,AV:3053216,,,576.0,327.5,553.6,321.0,44.8,13.0,40.0,43.61,,
64,Value Display,NAE171/Field Bus2.FEC-CH3.CH3-ENABLE,BO:3050695,,,782.8,678.5,761.7,671.7,42.2,13.6,54.36,90.35,,
65,Value Display,NAE171/Field Bus2.FEC-LP.BCW-V2,AO:3050492,,,1289.0,373.5,1261.4,367.0,55.2,13.0,89.51,49.73,,
66,Value Display,NAE171/Field Bus2.FEC-LP.BP1-SS,BO:3050486,,,1221.0,283.5,1204.6,276.6,32.8,13.7,84.79,37.75,,
67,Value Display,NAE81/Field Bus1.OPI-CWHW.BCWS-T,AI:3000128,,,1391.0,613.5,1373.6,604.5,34.8,18.0,96.6,81.69,,Point on NAE81 (outside the five controllers)
68,Value Display,NAE171/Field Bus2.BNET-CH3.VGD POSITION,AV:3051124,,,764.0,606.5,744.5,601.0,39.0,11.1,53.06,80.76,,
69,Value Display,NAE171/Field Bus2.FAC-TOWER.TW-LVL,AI:3050779,,,401.0,132.5,376.0,124.5,50.0,16.0,27.85,17.64,,
70,Value Display,NAE171/Field Bus2.FEC-LP.PCWS-T,AI:3050500,,,1309.0,659.5,1291.6,650.5,34.8,18.0,90.9,87.82,,
71,Value Display,NAE171/Field Bus2.BNET-CH2.EVAPORATOR PRESSURE,AV:3052805,,,844.0,516.0,821.6,509.5,44.8,13.0,58.61,68.71,,
72,Value Display,NAE171/Field Bus2.FEC-CH3.CH3-TWS-T,AI:3050681,,,554.0,668.5,536.7,660.9,34.6,15.2,38.47,89.01,,
73,Value Display,NAE171/Field Bus2.KW-TP2.AI-5,AI:3051717,,,154.0,665.5,142.2,659.8,23.5,11.5,10.69,88.62,,
74,Value Display,NAE171/Field Bus2.FEC-TRT.TW-ORP,AI:3050940,,,295.7,448.5,272.5,441.1,46.5,14.8,20.54,59.72,,
75,Value Display,NAE171/Field Bus2.FEC-CH1.CH1S-T,AI:3051540,,,867.0,238.5,849.7,230.9,34.6,15.2,60.21,31.76,,
76,Value Display,NAE171/Field Bus2.FEC-LP.LCW-DP,AI:3050501,,,1384.0,702.5,1362.6,696.3,42.8,12.4,96.11,93.54,,
77,Value Display,NAE171/Field Bus2.FAC-TOWER.TF3-SC,AO:3050800,,,244.0,42.7,225.2,35.9,37.6,13.7,16.94,5.69,,
78,Value Display,NAE171/Programming.Chlr Plant Programming.PCW Data.HRN-PCW-HkWpTon,AV:3050634,,,929.0,57.5,907.5,49.3,43.0,16.4,64.51,7.66,,
79,Value Display,NAE171/Field Bus2.FEC-CH2.CH2-CP2-SS,BO:3051563,,,950.1,467.2,935.2,461.5,29.8,11.5,65.98,62.22,,
80,Value Display,NAE171/Field Bus2.FAC-TOWER.TP2-SC,AO:3050802,,,92.0,667.5,73.2,660.6,37.6,13.7,6.39,88.88,,
81,Value Display,NAE171/Field Bus2.FEC-CH2.CH2-AUTO,BI:3051561,,,783.0,458.5,761.9,451.7,42.2,13.6,54.37,61.05,,
82,Value Display,NAE171/Field Bus2.FEC-CH2.Parameters.CH2-%LOAD,AV:3051606,,,713.0,476.5,678.8,469.5,68.5,14.0,49.51,63.45,,
83,Value Display,NAE171/Field Bus2.FEC-LP.LP1-SS,BO:3050505,,,1131.0,480.5,1112.2,473.6,37.6,13.7,78.54,63.98,,
84,Value Display,NAE171/Field Bus2.FEC-CH3.CH3TW-F,AI:3050683,,,494.0,568.5,470.5,561.0,47.0,15.0,34.31,75.7,,
85,Text Label,,,SWO Check,,1079.0,428.6,1047.9,420.6,62.2,16.0,74.93,57.07,,
86,Value Display,NAE171/Field Bus2.FAC-TOWER.TWR-T,AI:3050780,,,373.0,324.5,353.1,316.5,39.8,16.0,25.9,43.21,,
87,Value Display,NAE171/Field Bus2.KW-TF2.AI-5,AI:3052038,,,128.0,62.5,116.2,56.8,23.5,11.5,8.89,8.32,,
88,Value Display,NAE171/Field Bus2.FEC-CH1.CH1TW-F,AI:3051536,,,496.0,190.5,472.5,183.0,47.0,15.0,34.44,25.37,,
89,Value Display,NAE171/Field Bus2.FAC-TOWER.TF2-SC,AO:3050799,,,154.0,42.7,135.2,35.9,37.6,13.7,10.69,5.69,,
90,Value Display,NAE171/Field Bus2.FEC-LP.PCW-F,AI:3050499,,,1225.0,655.5,1198.9,647.1,52.2,16.7,85.07,87.28,,
91,Value Display,NAE171/Programming.Chlr Plant Programming.PCW Data.HRN-TP-KWpTon,AV:3050637,,,929.0,157.3,908.2,149.2,41.5,16.2,64.51,20.95,,
92,Value Display,NAE171/Field Bus2.FAC-TOWER.TP1-SS,BO:3050787,,,92.0,585.5,73.2,578.6,37.6,13.7,6.39,77.96,,
93,Value Display,NAE171/Programming.Chlr Plant Programming.Water Treatment.HRN-TOWER-CIRC,BV:3053966,,,493.0,145.5,470.8,137.5,44.5,16.0,34.24,19.37,,
94,Value Display,NAE171/Field Bus2.FEC-LP.LP3-SC,AO:3050513,,,1131.0,652.5,1112.2,645.6,37.6,13.7,78.54,86.88,,
95,Value Display,NAE171/Field Bus2.FEC-CH1.CH1-CP1-SC,AO:3051546,,,952.1,292.5,937.2,286.8,29.8,11.5,66.12,38.95,,
96,Value Display,NAE171/Programming.Chlr Plant Programming.PCW Data.HRN-COMP-HkWpTon,AV:3052258,,,929.0,77.3,907.5,69.1,43.0,16.4,64.51,10.29,,
97,Text Label,,,MOI,,1388.0,593.5,1354.5,577.5,67.0,32.0,96.39,79.03,,
98,Value Display,NAE171/Programming.Chlr Plant Programming.PCW Data.HRN-TF-KWpTon,AV:3050638,,,929.0,174.3,908.2,166.2,41.5,16.2,64.51,23.21,,
99,Value Display,NAE45/Programming.Weather Station.OAWB-T,AV:3021786,,,599.0,87.5,578.5,79.5,41.0,16.0,41.6,11.65,,Point on NAE45 (outside the five controllers)
100,Value Display,NAE171/Field Bus2.FEC-CH1.CH1-AUTO,BI:3051545,,,784.8,268.5,763.7,261.7,42.2,13.6,54.5,35.75,,
101,Value Display,NAE171/Field Bus2.FEC-TRT.TW-PH,AI:3050938,,,295.7,371.5,272.5,364.1,46.5,14.8,20.54,49.47,,
102,Value Display,NAE171/Field Bus2.FEC-LP.PCWR-T,AI:3050502,,,1309.0,704.5,1291.6,695.5,34.8,18.0,90.9,93.81,,
103,Value Display,NAE171/Field Bus2.BNET-CH2.INPUT CURRENT PCT FLA,AV:3052819,,,766.0,403.5,746.5,398.0,39.0,11.1,53.19,53.73,,
104,Text Label,,,2019,,621.0,305.5,608.0,300.8,26.0,9.5,43.12,40.68,,
105,Value Display,NAE171/Field Bus2.FAC-TOWER.Parameters.CH123-TW-F,AV:3050867,,,335.0,667.5,309.2,659.5,51.5,16.0,23.26,88.88,,
106,Value Display,NAE171/Field Bus2.FEC-TRT.EF1-SS,BO:3050943,,,1049.0,227.5,1034.5,220.7,29.1,13.6,72.85,30.29,,
107,Value Display,NAE171/Field Bus2.FEC-LP.LP2-VLV,BO:3050498,,,1078.0,585.5,1059.3,579.5,37.4,12.0,74.86,77.96,,
108,Value Display,NAE171/Field Bus2.FEC-CH1.Parameters.Alarm Reset,MV:3051582,,,735.0,173.5,720.3,166.5,29.4,14.1,51.04,23.1,,
109,Value Display,NAE171/Field Bus2.FEC-LP.BCWS-T1,AI:3050508,,,1279.0,423.5,1261.6,414.5,34.8,18.0,88.82,56.39,,
110,Value Display,NAE171/Field Bus2.FEC-CH1.CH1R-T,AI:3051541,,,867.0,292.5,849.7,284.9,34.6,15.2,60.21,38.95,,
111,Value Display,NAE45/Programming.Weather Station.OA-RH,AV:3021784,,,599.0,67.5,578.5,59.5,41.0,16.0,41.6,8.99,,Point on NAE45 (outside the five controllers)
112,Value Display,NAE171/Field Bus2.FEC-CH3.Parameters.Alarm Reset,MV:3050713,,,735.0,551.5,720.3,544.5,29.4,14.1,51.04,73.44,,
113,Value Display,NAE171/Field Bus2.BNET-CH3.OPERATING HOURS,AV:3051080,,,783.0,699.5,755.2,693.1,55.6,12.8,54.37,93.14,,
114,Value Display,NAE171/Field Bus2.KW-TF3.AI-5,AI:3052067,,,219.0,62.5,207.2,56.8,23.5,11.5,15.21,8.32,,
115,Value Display,NAE171/Field Bus2.FAC-TOWER.TF2-SS,BO:3050784,,,154.0,27.5,135.2,20.6,37.6,13.7,10.69,3.66,,
116,Value Display,NAE171/Field Bus2.FEC-CH1.CH1-CP1-SS,BO:3051547,,,952.1,279.2,937.2,273.5,29.8,11.5,66.12,37.18,,
117,Value Display,NAE171/Field Bus2.FEC-CH1.CH1-TWS-T,AI:3051534,,,554.0,290.5,536.7,282.9,34.6,15.2,38.47,38.68,,
118,Value Display,NAE171/Field Bus2.FAC-TOWER.TF3-SS,BO:3050794,,,244.0,27.5,225.2,20.6,37.6,13.7,16.94,3.66,,
119,Value Display,NAE171/Field Bus2.FEC-LP.BCWS-T2,AI:3050485,,,1277.0,332.5,1259.6,323.5,34.8,18.0,88.68,44.27,,
120,Value Display,NAE171/Field Bus2.FEC-CH1.CH1-ENABLE,BO:3051548,,,784.8,300.5,763.7,293.7,42.2,13.6,54.5,40.01,,
121,Value Display,NAE171/Field Bus2.KW-TP1.AI-5,AI:3051674,,,154.0,602.5,142.2,596.8,23.5,11.5,10.69,80.23,,
122,Value Display,NAE171/Field Bus2.FEC-CH3.Parameters.CH3-%LOAD,AV:3050711,,,713.0,665.5,678.8,658.5,68.5,14.0,49.51,88.62,,
123,Value Display,NAE171/Field Bus2.FEC-CH1.CH1-TWR-T,AI:3051535,,,573.0,195.5,555.7,187.9,34.6,15.2,39.79,26.03,,
124,Value Display,NAE171/Field Bus2.BNET-CH2.CONDENSER PRESSURE,AV:3052806,,,576.0,517.0,553.6,510.5,44.8,13.0,40.0,68.84,,
125,Value Display,NAE171/Programming.Chlr Plant Programming.PCW Data.HRN-LP-KWpTon,AV:3050636,,,929.0,139.3,908.2,131.2,41.5,16.2,64.51,18.55,,
126,Value Display,NAE171/Field Bus2.FEC-CH2.CH2TW-F,AI:3051553,,,496.0,381.5,472.5,374.0,47.0,15.0,34.44,50.8,,
127,Value Display,NAE171/Field Bus2.FEC-CH2.CH2R-T,AI:3051557,,,867.0,480.5,849.7,472.9,34.6,15.2,60.21,63.98,,
128,Value Display,NAE171/Field Bus2.FEC-LP.BP Parameters.BCW-HICLG-VLV,AV:3050538,,,1306.0,301.5,1282.7,295.2,46.6,12.7,90.69,40.15,,
129,Value Display,NAE171/Field Bus2.BNET-CH3.LEAVING CH LIQ TEMP,AV:3051060,,,869.0,602.5,857.2,596.8,23.5,11.5,60.35,80.23,,
130,Value Display,NAE171/Field Bus2.FEC-TRT.TW-FCL,AI:3050932,,,295.7,428.5,272.5,421.1,46.5,14.8,20.54,57.06,,
131,Text Label,,,PID Output,,1081.0,442.6,1052.6,434.6,56.8,16.0,75.07,58.93,,
132,Value Display,NAE171/Field Bus2.BNET-CH1.OPERATING HOURS,AV:3053231,,,783.0,321.5,755.2,315.1,55.6,12.8,54.37,42.81,,
133,Value Display,NAE171/Field Bus2.FEC-CH2.CH2-TWS-T,AI:3051551,,,554.0,478.5,536.7,470.9,34.6,15.2,38.47,63.72,,
134,Value Display,NAE171/Field Bus2.BNET-CH3.EVAPORATOR PRESSURE,AV:3051064,,,844.0,704.0,821.6,697.5,44.8,13.0,58.61,93.74,,
