Node,Element Type,BACnet Object Name,BACnet Object Identifier,Text,Link Target,Center X,Center Y,Left,Top,Width,Height,Center X %,Center Y %,Hidden,Note
42,Value Display,NAE167/Field Bus1.BNET-CH2.AV-12,AV:3000057,,,753.7,611.4,735.0,605.0,37.3,12.8,48.31,72.78,,
43,Value Display,NAE167/Field Bus1.CH2.CH2-AUTO,BI:3005838,,,751.2,676.0,730.2,669.8,42.0,12.5,48.15,80.48,,
44,Value Display,NAE167/Field Bus1.CH2.FX-CISO-V,BO:3005825,,,824.0,746.0,807.0,739.5,34.0,13.0,52.82,88.81,,
45,Value Display,NAE167/Field Bus1.CH2.CH2-CP2-SC,AO:3005839,,,913.0,757.0,895.8,750.0,34.5,14.0,58.53,90.12,,
46,Value Display,NAE167/Field Bus1.BNET-CH2.AV-6,AV:3000063,,,817.0,720.0,800.6,712.0,32.8,16.0,52.37,85.71,,
47,Value Display,NAE167/Field Bus1.CH2.CH2-BASIN-T,AI:3005819,,,234.0,552.0,217.1,544.0,33.8,16.0,15.0,65.71,,
48,Value Display,NAE167/Field Bus1.CH2.CH2-TP2-SC,AO:3005840,,,240.0,726.0,222.8,719.0,34.5,14.0,15.38,86.43,,
49,Value Display,NAE167/Field Bus1.CH2.FX-TISO-V,AO:3005849,,,439.0,792.0,409.5,785.9,59.0,12.2,28.14,94.29,,
50,Value Display,NAE167/Field Bus1.CH2.Parameters.FX-OADB-DF,AV:3008036,,,1116.0,786.0,1098.0,778.6,35.9,14.7,71.54,93.57,,
51,Value Display,NAE167/Field Bus1.BNET-CH2.CH2 OP CODE,AV:3000115,,,525.0,576.0,512.2,567.5,25.5,17.0,33.65,68.57,,
52,Value Display,NAE167/Field Bus1.CH1.Parameters.TWMU-LVL-SP,AV:3005968,,,91.1,139.0,72.2,132.0,37.8,14.0,5.84,16.55,,
53,Value Display,NAE167/Field Bus1.CH2.CH2-F,AI:3005829,,,886.0,597.0,861.8,588.6,48.5,16.8,56.79,71.07,,
54,Text Label,,,2009,,621.0,670.0,607.0,662.0,28.0,16.0,39.81,79.76,,
55,Value Display,NAE167/Field Bus1.CH1.Parameters.Alarm Reset,MV:3005969,,,784.0,294.0,768.2,287.5,31.7,13.1,50.26,35.0,,
56,Value Display,NAE167/Field Bus1.LP12.LCWR-T,AI:3005748,,,1332.0,209.0,1313.5,200.6,37.0,16.9,85.38,24.88,,
57,Value Display,NAE167/Field Bus1.LP12.Parameters.CH12-PCWF-WSP,AV:3005779,,,1104.1,173.0,1077.2,165.5,53.8,15.0,70.78,20.6,,
58,Value Display,NAE110/Programming.Chiller Plant Data.Data Points.LSC ChP Chlr HkWpTon,AV:3157459,,,879.0,94.0,858.6,87.0,40.8,14.0,56.35,11.19,,Point on NAE110 (outside the five controllers)
59,Value Display,NAE167/Field Bus1.CH2.Parameters.TWBYPV-TWST-SP,AV:3005915,,,225.0,399.7,204.0,393.0,42.0,13.4,14.42,47.58,,
60,Value Display,NAE72/N2 Trunk 1.UNT-GC.GCWS-T,AI:3008951,,,1495.0,774.0,1480.7,765.9,28.6,16.2,95.83,92.14,,Point on NAE72 (outside the five controllers)
61,Value Display,NAE167/Field Bus1.CH2.CH2-TISO-V,AO:3005848,,,549.0,659.0,519.5,652.9,59.0,12.2,35.19,78.45,,
62,Value Display,NAE73/N2 Trunk 1.VAV-5301.ZN-T2,AI:3012188,,,1480.0,387.0,1461.5,378.6,37.0,16.9,94.87,46.07,,Point on NAE73 (outside the five controllers)
63,Value Display,NAE167/Field Bus1.TRT-CH12.TW2-PH,AI:3006002,,,540.0,464.2,515.8,456.5,48.5,15.5,34.62,55.27,,
64,Value Display,NAE167/Field Bus1.CH2.CH2-CISO-V,BO:3005824,,,864.0,689.0,847.0,682.5,34.0,13.0,55.38,82.02,,
65,Value Display,NAE167/Programming.PCW Data.LSC12-TP-KWpTon,AV:3000554,,,880.0,196.0,859.6,189.0,40.8,14.0,56.41,23.33,,
66,Value Display,NAE72/N2 Trunk 1.DX-BCWS.BP1-SC,AO:3008932,,,1341.0,626.0,1324.5,620.0,33.0,12.0,85.96,74.52,,Point on NAE72 (outside the five controllers)
67,Value Display,NAE167/Field Bus1.CH1.CH1-KW1,AI:3005850,,,642.0,279.0,616.2,271.7,51.6,14.6,41.15,33.21,,
68,Value Display,NAE167/Field Bus1.CH1.CH1R-T,AI:3005854,,,808.0,365.0,789.2,357.0,37.5,16.0,51.79,43.45,,
69,Value Display,NAE167/Field Bus1.LP12.Parameters.MINLP-DP,AV:3005780,,,1104.0,191.0,1077.1,183.5,53.8,15.0,70.77,22.74,,
70,Value Display,NAE167/Field Bus1.LP12.LP2-SC,AO:3005753,,,1091.0,334.0,1073.8,327.0,34.5,14.0,69.94,39.76,,
71,Value Display,NAE72/N2 Trunk 1.DX-BCWS.BP-DP,AI:3008928,,,1424.0,612.5,1404.2,607.0,39.5,11.0,91.28,72.92,,Point on NAE72 (outside the five controllers)
72,Value Display,NAE167/Field Bus1.BNET-CH2.AV-40,AV:3000082,,,753.7,626.0,735.0,619.6,37.3,12.8,48.31,74.52,,
73,Value Display,NAE167/Programming.PCW Data.LSC12-LP-KWpTon,AV:3000552,,,880.0,179.0,859.6,172.0,40.8,14.0,56.41,21.31,,
74,Value Display,NAE45/Programming.Weather Station.OAWB-T,AV:3021786,,,730.5,132.0,709.9,123.0,41.1,18.0,46.82,15.71,,Point on NAE45 (outside the five controllers)
75,Value Display,NAE167/Field Bus1.CH2.Parameters.TWMU-GPM-WSP,AV:3005925,,,382.6,557.0,355.0,549.4,55.2,15.2,24.52,66.31,,
76,Value Display,NAE72/N2 Trunk 1.UNT-GC.Parameters.GCWS-SP,AO:3012646,,,1495.0,810.0,1481.3,803.5,27.3,13.1,95.83,96.43,,Point on NAE72 (outside the five controllers)
77,Value Display,NAE167/Field Bus1.CH2.Parameters.FX-eRATE,AV:3008038,,,663.0,813.0,644.2,807.0,37.5,12.0,42.5,96.79,,
78,Text Label,,,Total,,833.5,93.0,815.0,84.5,37.0,17.0,53.43,11.07,,
79,Value Display,NAE167/Field Bus1.CH1.CH1-TP1-SS,BO:3005876,,,309.0,373.0,291.8,366.0,34.5,14.0,19.81,44.4,,
80,Value Display,NAE167/Field Bus1.TRT-CH12.TW2-BLWDWN,BO:3038391,,,331.0,702.0,307.2,693.0,47.5,18.0,21.22,83.57,,
81,Value Display,NAE110/Programming.Chiller Plant Data.Data Points.LSC ChP Aux kWpTon,AV:3157460,,,879.0,128.0,858.6,121.0,40.8,14.0,56.35,15.24,,Point on NAE110 (outside the five controllers)
82,Value Display,NAE167/Field Bus1.CH2.CH2-TWR-T,AI:3005842,,,441.0,646.0,422.2,638.0,37.5,16.0,28.27,76.9,,
83,Value Display,NAE167/Field Bus1.LP12.LCWS-T,AI:3005747,,,1332.0,265.0,1313.5,256.6,37.0,16.9,85.38,31.55,,
84,Value Display,NAE72/N2 Trunk 1.UNT-GC.GCCW-VLV,AO:3008957,,,1279.0,810.0,1245.4,802.5,67.2,15.0,81.99,96.43,,Point on NAE72 (outside the five controllers)
85,Value Display,NAE167/Field Bus1.CH2.Parameters.FX-ENB,MV:3008039,,,1116.0,692.0,1098.0,684.6,35.9,14.7,71.54,82.38,,
86,Value Display,NAE167/Field Bus1.CH1.CH1-AUTO,BI:3005870,,,736.5,346.0,716.0,339.8,41.0,12.5,47.21,41.19,,
87,Value Display,NAE167/Field Bus1.CH2.CH2-TW2MU-F,AI:3005827,,,338.0,582.0,316.1,574.4,43.8,15.2,21.67,69.29,,
88,Value Display,NAE72/N2 Trunk 1.DX-BCWS.Parameters.BP-WSP,AO:3012619,,,1499.0,605.0,1481.8,598.0,34.5,14.0,96.09,72.02,,Point on NAE72 (outside the five controllers)
89,Value Display,NAE167/Field Bus1.CH2.Parameters.CH2-%LOAD,AV:3005920,,,684.0,690.0,652.5,683.2,62.9,13.5,43.85,82.14,,
90,Value Display,NAE167/Field Bus1.CH1.CH1-F,AI:3005852,,,875.0,322.0,850.0,313.6,50.0,16.8,56.09,38.33,,
91,Value Display,NAE167/Field Bus1.CH1.Parameters.CH1-eRATE,AV:3005967,,,656.6,379.0,643.1,372.8,26.9,12.5,42.09,45.12,,
