Node,Element Type,BACnet Object Name,BACnet Object Identifier,Text,Link Target,Center X,Center Y,Left,Top,Width,Height,Center X %,Center Y %,Hidden,Note
1,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V4,BO:3091829,,,543.0,748.5,520.9,741.3,44.1,14.4,31.31,93.91,,
2,State Indicator (Square),NAE6/Field Bus2.FEC-CH7.CA-COMP1-S,BI:3036400,,,955.0,291.5,948.2,284.8,13.5,13.5,55.07,36.57,,
3,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN7,BO:3054381,,,1382.8,728.5,1365.2,722.5,35.1,12.0,79.74,91.41,,
4,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW8-OIL,BI:3054432,,,1417.0,555.5,1411.9,551.8,10.2,7.4,81.72,69.7,,
5,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW1-OIL,BI:3052877,,,202.9,555.5,197.8,551.8,10.2,7.4,11.7,69.7,,
6,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V3,BO:3091827,,,452.0,748.5,429.9,741.3,44.1,14.4,26.07,93.91,,
7,State Indicator (Triangle),NAE6/Field Bus1.FEC-CH2.Parameters.CH2-ALARM,MV:3054640,,,242.0,353.5,235.8,347.5,12.5,12.0,13.96,44.35,,
8,State Indicator (Triangle),NAE6/Field Bus2.FEC-CH8.Parameters.CH8-ALARM,MV:3027169,,,1648.0,344.5,1641.8,338.5,12.5,12.0,95.04,43.22,,
9,State Indicator (Square),NAE6/Field Bus1.FEC-TRT.BLWDWN-S,BI:3053003,,,616.0,502.5,593.9,495.3,44.1,14.4,35.52,63.05,,
10,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN4,BO:3052903,,,548.0,728.5,530.5,722.5,35.1,12.0,31.6,91.41,,
11,State Indicator (Square),NAE6/Field Bus2.FEC-CH7.CH7-ENABLE,BO:3026985,,,1358.0,385.5,1335.9,378.3,44.1,14.4,78.32,48.37,,
12,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V6,BO:3091824,,,1288.0,747.5,1265.9,740.3,44.1,14.4,74.28,93.79,,
13,State Indicator (Circle),NAE6/Field Bus1.FEC-TRT.ACID-S,BI:3053008,,,122.0,697.5,116.4,692.1,11.2,10.8,7.04,87.52,,
14,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V2,BO:3091828,,,360.0,748.5,337.9,741.3,44.1,14.4,20.76,93.91,,
15,State Indicator (Square),NAE6/Field Bus1.FEC-AH1.ADS-BLW,BO:3052864,,,699.0,60.5,680.5,52.5,37.0,16.0,40.31,7.59,,
16,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW6-OIL,BI:3054429,,,1231.0,555.5,1225.9,551.8,10.2,7.4,70.99,69.7,,
17,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V1,BO:3091830,,,264.0,748.5,241.9,741.3,44.1,14.4,15.22,93.91,,
18,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW1-VIB,BI:3052873,,,215.0,564.5,209.9,560.8,10.2,7.4,12.4,70.83,,
19,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW6-VIB,BI:3054434,,,1241.1,555.5,1236.0,551.8,10.2,7.4,71.57,69.7,,
20,State Indicator (Triangle),NAE6/Field Bus2.FEC-CH6.Parameters.CH6-ALARM,MV:3027084,,,1256.0,356.5,1249.8,350.5,12.5,12.0,72.43,44.73,,
21,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V7,BO:3091825,,,1384.0,747.5,1361.9,740.3,44.1,14.4,79.82,93.79,,
22,State Indicator (Square),NAE6/Field Bus2.FEC-CH8.CH8-ENABLE,BO:3027005,,,1567.0,385.5,1544.9,378.3,44.1,14.4,90.37,48.37,,
23,State Indicator (Square),NAE6/Field Bus2.FEC-TRT2.BLWDWN2-S,BI:3029191,,,1051.0,502.5,1028.9,495.3,44.1,14.4,60.61,63.05,,
24,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW5-VIB,BI:3054430,,,1145.1,555.5,1140.0,551.8,10.2,7.4,66.04,69.7,,
25,State Indicator (Triangle),NAE6/Field Bus1.FEC-CH1.Parameters.CH1-ALARM,MV:3054475,,,128.0,353.5,121.8,347.5,12.5,12.0,7.38,44.35,,
26,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN5,BO:3054382,,,1193.2,728.5,1175.7,722.5,35.1,12.0,68.81,91.41,,
27,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW5-OIL,BI:3054431,,,1135.0,555.5,1129.9,551.8,10.2,7.4,65.46,69.7,,
28,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW2-VIB,BI:3052874,,,317.0,564.5,312.0,560.8,10.2,7.4,18.28,70.83,,
29,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW4-OIL,BI:3052880,,,486.0,564.5,480.9,560.8,10.2,7.4,28.03,70.83,,
30,State Indicator (Circle),NAE6/Field Bus2.FEC-TRT2.BROMINE2-S,BI:3029202,,,1684.0,731.5,1678.4,726.1,11.2,10.8,97.12,91.78,,
31,State Indicator (Triangle),NAE6/Field Bus2.FEC-CH5.Parameters.CH5-ALARM,MV:3027058,,,1138.0,355.5,1131.8,349.5,12.5,12.0,65.63,44.6,,
32,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN3,BO:3052902,,,456.0,728.5,438.5,722.5,35.1,12.0,26.3,91.41,,
33,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN8,BO:3054384,,,1474.8,728.5,1457.2,722.5,35.1,12.0,85.05,91.41,,
34,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW8-VIB,BI:3054428,,,1427.1,555.5,1422.0,551.8,10.2,7.4,82.3,69.7,,
35,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW3-OIL,BI:3052879,,,395.0,564.5,389.9,560.8,10.2,7.4,22.78,70.83,,
36,State Indicator (Square),NAE6/Field Bus1.FEC-CH1.CH1-ENABLE,BO:3052827,,,80.0,366.0,62.0,346.5,36.0,39.0,4.61,45.92,,
37,State Indicator (Circle),NAE6/Field Bus1.FEC-TRT.BROMINE-S,BI:3053009,,,121.0,754.5,115.4,749.1,11.2,10.8,6.98,94.67,,
38,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW2-OIL,BI:3052878,,,307.0,564.5,301.9,560.8,10.2,7.4,17.7,70.83,,
39,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW3-VIB,BI:3052875,,,405.0,564.5,400.0,560.8,10.2,7.4,23.36,70.83,,
40,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW7-OIL,BI:3054435,,,1327.0,555.5,1321.9,551.8,10.2,7.4,76.53,69.7,,
41,State Indicator (Triangle),NAE6/Field Bus1.FEC-CH4.Parameters.CH4-ALARM,MV:3054708,,,480.1,353.5,473.8,347.5,12.5,12.0,27.69,44.35,,
42,State Indicator (Circle),NAE6/Field Bus1.FEC-TRT.BIOCIDE-S,BI:3053010,,,121.0,775.5,115.4,770.1,11.2,10.8,6.98,97.3,,
43,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V5,BO:3091826,,,1193.0,747.5,1170.9,740.3,44.1,14.4,68.8,93.79,,
44,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW7-VIB,BI:3054433,,,1337.1,555.5,1332.0,551.8,10.2,7.4,77.11,69.7,,
45,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN6,BO:3054383,,,1290.8,728.5,1273.2,722.5,35.1,12.0,74.44,91.41,,
46,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-V8,BO:3091823,,,1476.0,748.5,1453.9,741.3,44.1,14.4,85.12,93.91,,
47,State Indicator (Triangle),NAE6/Field Bus2.FEC-CH7.Parameters.CH7-ALARM,MV:3027128,,,1435.0,346.5,1428.8,340.5,12.5,12.0,82.76,43.48,,
48,State Indicator (Circle),NAE6/Field Bus2.FEC-TRT2.ACID2-S,BI:3029201,,,1684.0,671.5,1678.4,666.1,11.2,10.8,97.12,84.25,,
49,State Indicator (Triangle),NAE6/Field Bus1.FEC-CH3.Parameters.CH3-ALARM,MV:3054673,,,364.0,353.5,357.8,347.5,12.5,12.0,20.99,44.35,,
50,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN2,BO:3052901,,,364.0,728.5,346.5,722.5,35.1,12.0,20.99,91.41,,
51,State Indicator (Circle),NAE6/Field Bus2.FEC-TRT2.BIOCIDE2-S,BI:3029203,,,1684.0,750.5,1678.4,745.1,11.2,10.8,97.12,94.17,,
52,State Indicator (Circle),NAE6/Field Bus2.FEC-TRT2.INHIB2-S,BI:3029200,,,1684.0,711.5,1678.4,706.1,11.2,10.8,97.12,89.27,,
53,State Indicator (Square),NAE6/Field Bus1.FEC-TP.TW-DRN1,BO:3052900,,,266.5,728.5,248.9,722.5,35.1,12.0,15.37,91.41,,
54,State Indicator (Square),NAE6/Field Bus2.FEC-CH7.CA-COMP2-S,BI:3036401,,,971.0,291.5,964.2,284.8,13.5,13.5,56.0,36.57,,
55,State Indicator (Triangle),NAE6/Field Bus1.FEC-TF.TW4-VIB,BI:3052876,,,496.0,564.5,491.0,560.8,10.2,7.4,28.61,70.83,,
56,State Indicator (Circle),NAE6/Field Bus1.FEC-TRT.INHIB1-S,BI:3053007,,,121.0,736.5,115.4,731.1,11.2,10.8,6.98,92.41,,
57,Fan Animation,NAE6/Field Bus2.FEC-CH5.CH5-S,BI:3026942,,,1111.0,331.5,1091.8,313.1,38.4,36.9,64.07,41.59,,
58,Fan Animation,NAE6/Field Bus1.FEC-TP.TP4-S,BI:3052910,,,831.0,558.5,816.9,544.8,28.2,27.4,47.92,70.08,,
59,Fan Animation,NAE6/Field Bus1.FEC-AH1.SF-S,BI:3052856,,,105.0,78.5,97.7,71.6,14.6,13.7,6.06,9.85,,
60,Fan Animation,NAE6/Field Bus2.FEC-CH8.CH8-S,BI:3027003,,,1626.0,341.5,1602.1,318.7,47.9,45.6,93.77,42.85,,
61,Fan Animation,NAE6/Field Bus2.FEC-CH6.CP6-S,BI:3026948,,,1239.0,217.5,1223.0,203.5,32.0,28.0,71.45,27.29,,
62,Fan Animation,NAE6/Field Bus1.FEC-TF.TF4-S,BI:3052870,,,513.0,564.5,498.9,551.3,28.2,26.4,29.58,70.83,,
63,Fan Animation,NAE6/Field Bus1.FEC-LP.LP4-S,BI:3052970,,,821.0,156.5,807.4,142.8,27.2,27.4,47.35,19.64,,
64,Fan Animation,NAE6/Field Bus1.FEC-LP.LP3-S,BI:3052969,,,769.0,156.5,755.4,142.8,27.2,27.4,44.35,19.64,,
65,Fan Animation,NAE6/Field Bus1.FEC-TF.TF8-S,BI:3054412,,,1446.0,562.5,1431.9,549.3,28.2,26.4,83.39,70.58,,
66,Fan Animation,NAE6/Field Bus2.FEC-AHU2.SF-S,BI:3027032,,,1713.0,105.5,1703.8,98.5,18.4,14.1,98.79,13.24,,
67,Fan Animation,NAE6/Field Bus1.FEC-LP.LP5-S,BI:3054394,,,888.0,156.5,874.4,142.8,27.2,27.4,51.21,19.64,,
68,Fan Animation,NAE6/Field Bus1.FEC-TP.TP8-S,BI:3054371,,,1003.0,558.5,988.9,544.8,28.2,27.4,57.84,70.08,,
69,Fan Animation,NAE6/Field Bus2.FEC-CH6.CH6-S,BI:3026957,,,1229.0,332.5,1209.8,314.1,38.4,36.9,70.88,41.72,,
70,Fan Animation,NAE6/Field Bus1.FEC-TP.TP2-S,BI:3052908,,,746.0,558.5,731.9,544.8,28.2,27.4,43.02,70.08,,
71,Fan Animation,NAE6/Field Bus1.FEC-TRT.THWP-S,BI:3053001,,,154.0,749.5,145.8,740.9,16.4,17.3,8.88,94.04,,
72,Fan Animation,NAE6/Field Bus1.FEC-TF.TF7-S,BI:3054411,,,1355.0,562.5,1340.9,549.3,28.2,26.4,78.14,70.58,,
73,Fan Animation,NAE6/Field Bus1.FEC-TF.TF6-S,BI:3054414,,,1259.0,562.5,1244.9,549.3,28.2,26.4,72.61,70.58,,
74,Fan Animation,NAE6/Field Bus2.FEC-CH7.CP7-S,BI:3026963,,,1389.0,208.5,1373.0,194.5,32.0,28.0,80.1,26.16,,
75,Fan Animation,NAE6/Field Bus1.FEC-CH1.CP1-S,BI:3052815,,,110.0,216.5,96.1,202.2,27.8,28.6,6.34,27.16,,
76,Fan Animation,NAE6/Field Bus1.FEC-TF.TF3-S,BI:3052869,,,420.0,564.5,405.9,551.3,28.2,26.4,24.22,70.83,,
77,Fan Animation,NAE6/Field Bus1.CGM-CH9.CH9-HXP1-S,BI:3095986,,,550.0,233.5,532.1,221.2,35.9,24.6,31.72,29.3,,
78,Fan Animation,NAE6/Field Bus1.FEC-TF.TF1-S,BI:3052881,,,233.0,564.5,218.9,551.3,28.2,26.4,13.44,70.83,,
79,Fan Animation,NAE6/Field Bus1.FEC-CH2.CH2-S,BI:3052931,,,215.0,331.5,195.8,313.1,38.4,36.9,12.4,41.59,,
80,Fan Animation,NAE6/Field Bus1.FEC-TP.TP6-S,BI:3054369,,,918.0,558.5,903.9,544.8,28.2,27.4,52.94,70.08,,
81,Fan Animation,NAE6/Field Bus1.FEC-LP.LP1-S,BI:3076381,,,664.0,156.5,650.4,142.8,27.2,27.4,38.29,19.64,,
82,Fan Animation,NAE6/Field Bus2.FEC-AHU2.BP2-S,BI:3027030,,,1591.0,99.5,1583.6,91.2,14.7,16.5,91.75,12.48,,
83,Fan Animation,NAE6/Field Bus1.FEC-LP.LP6-S,BI:3054396,,,941.0,156.5,927.4,142.8,27.2,27.4,54.27,19.64,,
84,Fan Animation,NAE6/Field Bus1.FEC-TP.TP5-S,BI:3054368,,,875.0,558.5,860.9,544.8,28.2,27.4,50.46,70.08,,
85,Fan Animation,NAE6/Field Bus1.FEC-LP.LP8-S,BI:3054397,,,1047.0,156.5,1033.4,142.8,27.2,27.4,60.38,19.64,,
86,Fan Animation,NAE6/Field Bus1.FEC-CH2.CP2-S,BI:3052922,,,228.0,217.5,214.5,204.3,27.0,26.3,13.15,27.29,,
87,Fan Animation,NAE6/Field Bus1.FEC-TP.TP1-S,BI:3052907,,,704.0,558.5,689.9,544.8,28.2,27.4,40.6,70.08,,
88,Fan Animation,NAE6/Field Bus1.FEC-CH4.CP4-S,BI:3052952,,,465.0,216.5,449.8,203.8,30.4,25.3,26.82,27.16,,
89,Fan Animation,NAE6/Field Bus1.FEC-LP.LP7-S,BI:3054395,,,994.0,156.5,980.4,142.8,27.2,27.4,57.32,19.64,,
90,Fan Animation,NAE6/Field Bus1.FEC-LP.LP2-S,BI:3052986,,,715.0,156.5,701.4,142.8,27.2,27.4,41.23,19.64,,
91,Fan Animation,NAE6/Field Bus2.FEC-CH8.CP8-S,BI:3026991,,,1604.0,207.5,1590.4,193.6,27.2,27.9,92.5,26.04,,
92,Fan Animation,NAE6/Field Bus1.CGM-CH9.CH9-S,BI:3095995,,,574.0,369.5,556.2,352.1,35.6,34.7,33.1,46.36,,
93,Fan Animation,NAE6/Field Bus1.FEC-TF.TF5-S,BI:3054413,,,1166.0,562.5,1151.9,549.3,28.2,26.4,67.24,70.58,,
94,Fan Animation,NAE6/Field Bus1.FEC-TP.TP9-S,BI:3096949,,,661.0,558.5,646.9,544.8,28.2,27.4,38.12,70.08,,
95,Fan Animation,NAE6/Field Bus2.FEC-TRT2.TWBP2-S,BI:3029194,,,1577.6,741.2,1568.0,731.9,19.2,18.6,90.98,93.0,,
96,Fan Animation,NAE6/Field Bus1.FEC-CH3.CH3-S,BI:3052946,,,337.0,331.5,317.8,313.1,38.4,36.9,19.43,41.59,,
97,Fan Animation,NAE6/Field Bus1.FEC-AH1.BP1-S,BI:3052854,,,165.0,94.5,157.6,86.2,14.7,16.5,9.52,11.86,,
98,Fan Animation,NAE6/Field Bus1.FEC-TF.TF2-S,BI:3052882,,,332.0,564.5,317.9,551.3,28.2,26.4,19.15,70.83,,
99,Fan Animation,NAE6/Field Bus2.FEC-CH5.CP5-S,BI:3026932,,,1120.0,215.5,1104.0,201.5,32.0,28.0,64.59,27.04,,
100,Fan Animation,NAE6/Field Bus1.FEC-TP.TP3-S,BI:3052909,,,789.0,558.5,774.9,544.8,28.2,27.4,45.5,70.08,,
101,Fan Animation,NAE6/Field Bus1.FEC-CH1.CH1-S,BI:3052825,,,101.0,330.5,81.8,312.1,38.4,36.9,5.82,41.47,,
102,Fan Animation,NAE6/Field Bus2.FEC-CH7.CH7-S,BI:3026983,,,1415.0,342.5,1391.1,319.7,47.9,45.6,81.6,42.97,,
103,Fan Animation,NAE6/Field Bus1.FEC-CH4.CH4-S,BI:3052961,,,454.0,331.5,434.8,313.1,38.4,36.9,26.18,41.59,,
104,Fan Animation,NAE6/Field Bus1.FEC-TP.TP7-S,BI:3054370,,,961.0,558.5,946.9,544.8,28.2,27.4,55.42,70.08,,
105,Fan Animation,NAE6/Field Bus1.FEC-CH3.CP3-S,BI:3052937,,,345.0,216.5,331.8,203.8,26.4,25.4,19.9,27.16,,
106,Value Display,NAE6/Field Bus1.FEC-TF.TWS-T1,AI:3052892,,,636.0,467.5,621.2,460.2,29.6,14.5,36.68,58.66,,
107,Text Label,,,TP,,678.7,388.5,671.2,380.5,15.0,16.0,39.14,48.75,,
108,Value Display,NAE6/Field Bus2.FEC-CH5.CH5TW-V,AO:3026946,,,1134.0,406.5,1106.0,400.7,55.9,11.6,65.4,51.0,,
109,Text Label,,,kW/Ton,,107.0,306.5,92.0,301.5,30.0,10.0,6.17,38.46,,
110,Value Display,NAE6/Programming.Data Points.ECP-COMP-HkWpTon,AV:3016526,,,716.0,304.5,696.7,296.4,38.7,16.2,41.29,38.21,,
111,Value Display,NAE6/Field Bus2.FEC-CH6.Parameters.CH6-LOAD,AV:3027077,,,1221.0,276.5,1193.0,269.2,56.1,14.6,70.42,34.69,,
112,Text Label,,,Aux,,678.0,322.7,667.0,314.7,22.0,16.0,39.1,40.49,,
113,Value Display,NAE6/Field Bus1.FEC-TF.TF3-SC,AO:3052888,,,420.0,547.5,405.2,541.2,29.6,12.5,24.22,68.7,,
114,Value Display,NAE6/Field Bus1.FEC-LP.LP6-SS,BO:3054391,,,919.0,177.5,904.2,171.2,29.6,12.5,53.0,22.27,,
115,Value Display,NAE6/Field Bus1.FEC-CH1.CH1-HAND,BI:3052816,,,79.5,365.5,64.2,360.4,30.5,10.2,4.58,45.86,,
116,Text Label,,,PCWF-WSP,,903.0,75.5,873.5,68.0,59.0,15.0,52.08,9.47,,
117,Value Display,NAE6/Field Bus2.FEC-CH5.CH5R-T,AI:3026938,,,1095.0,247.5,1079.8,240.2,30.4,14.5,63.15,31.05,,
118,Value Display,NAE6/Field Bus1.FEC-CH2.CH2-HAND,BI:3052923,,,195.0,367.5,179.7,362.4,30.5,10.2,11.25,46.11,,
119,Value Display,NAE6/Field Bus1.CGM-CH9.CH9TWR-T,AI:3095992,,,593.0,463.5,577.8,456.2,30.4,14.5,34.2,58.16,,
120,Value Display,NAE6/Field Bus2.FEC-CH8.CH8-F,AI:3026997,,,1664.0,206.5,1644.5,199.0,39.0,15.0,95.96,25.91,,
121,Value Display,NAE6/Field Bus1.FEC-CH3.CH3-AUTO,BI:3052939,,,311.0,355.5,295.7,350.4,30.5,10.2,17.94,44.6,,
122,Value Display,NAE6/Field Bus1.CH9-BACnet.VSD OUTPUT FREQUENCY,AV:3098446,,,535.0,373.5,514.9,367.4,40.2,12.2,30.85,46.86,,
123,Value Display,NAE6/Field Bus1.FEC-TRT.THWP-SS,BO:3053002,,,145.0,764.5,130.2,758.2,29.6,12.5,8.36,95.92,,
124,Value Display,NAE6/Field Bus2.FEC-CH6.CH6S-T,AI:3026955,,,1281.0,248.5,1265.8,241.2,30.4,14.5,73.88,31.18,,
125,Value Display,NAE6/Field Bus1.FEC-TP.TW-LOLVL2,BI:3054380,,,1068.0,640.5,1044.6,634.2,46.9,12.5,61.59,80.36,,
126,Value Display,NAE6/Field Bus2.FEC-CH6.CH6TW-F,AI:3026956,,,1176.0,426.5,1156.5,419.0,39.0,15.0,67.82,53.51,,
127,Value Display,NAE6/Field Bus1.FEC-CH4.Parameters.CH4-eRATE,AV:3054701,,,432.6,307.5,418.9,300.9,27.2,13.1,24.95,38.58,,
128,Value Display,NAE6/Field Bus2.FEC-CH7.CH7-F,AI:3026977,,,1442.0,208.5,1422.5,201.0,39.0,15.0,83.16,26.16,,
129,Value Display,NAE6/Field Bus2.CH8-BACnet.AV-12,AV:3038652,,,1680.9,362.5,1665.7,355.2,30.3,14.5,96.94,45.48,,
130,Text Label,,,Phase 1 TW-Flow,,746.0,477.5,699.5,470.0,93.0,15.0,43.02,59.91,,
131,Text Label,,,TPSC-WSP,,746.0,444.5,717.5,437.0,57.0,15.0,43.02,55.77,,
132,Value Display,NAE6/Field Bus2.FEC-TRT2.TWBP2-F,AI:3029193,,,1546.0,728.5,1529.1,722.8,33.7,11.5,89.16,91.41,,
133,Value Display,NAE6/Field Bus1.FEC-CH1.CP1-SC,AO:3052828,,,83.0,219.5,69.6,214.4,26.8,10.2,4.79,27.54,,
134,Value Display,NAE6/Field Bus1.FEC-AH1.OADB-T2,AI:3054355,,,1323.0,40.5,1305.2,31.4,35.7,18.1,76.3,5.08,,
135,Value Display,NAE6/Field Bus2.FEC-CH8.CH8STM-F,AI:3026993,,,1685.0,340.5,1664.1,333.0,41.9,15.0,97.17,42.72,,
136,Value Display,NAE6/Field Bus1.FEC-CH3.CH3-F,AI:3052940,,,390.0,212.5,370.5,205.0,39.0,15.0,22.49,26.66,,
137,Text Label,,,SP,,1052.0,610.1,1045.5,602.6,13.0,15.0,60.67,76.55,,
138,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-CELL-SEQ,AV:3101088,,,1615.2,530.9,1596.1,522.8,38.2,16.3,93.15,66.61,,
139,Value Display,NAE6/Field Bus1.FEC-CH3.CH3TW-F,AI:3052945,,,285.0,407.5,265.5,400.0,39.0,15.0,16.44,51.13,,
140,Value Display,NAE6/Field Bus1.CGM-CH9.CH9TW-F,AI:3095994,,,597.0,442.5,577.5,435.0,39.0,15.0,34.43,55.52,,
141,Value Display,NAE6/Field Bus1.FEC-CH4.Parameters.CH4-%LOAD,AV:3054702,,,443.1,292.5,418.9,285.9,48.2,13.1,25.55,36.7,,
142,Value Display,NAE6/Field Bus1.FEC-CH3.CH3TWS-T,AI:3052941,,,288.0,450.5,272.8,443.2,30.4,14.5,16.61,56.52,,
143,Value Display,NAE6/Field Bus1.FEC-CH3.CH3TW-V,AO:3052950,,,360.0,427.5,332.0,421.7,55.9,11.6,20.76,53.64,,
144,Value Display,NAE6/Field Bus1.FEC-TP.TW-V2,BO:3091828,,,360.0,748.5,342.1,743.6,35.7,9.8,20.76,93.91,,
145,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-FLOW,AV:3091633,,,922.0,493.5,879.0,484.6,86.0,17.8,53.17,61.92,,
146,Text Label,,,kW/Ton,,224.0,307.5,209.0,302.5,30.0,10.0,12.92,38.58,,
147,Value Display,NAE6/Field Bus2.FEC-TRT2.TWBP2-SS,BO:3029205,,,1579.0,756.5,1564.2,750.2,29.6,12.5,91.06,94.92,,
148,Text Label,,,AVG TWST,,599.0,676.5,569.5,668.5,59.0,16.0,34.54,84.88,,
149,Text Label,,,LP,,678.7,373.5,671.2,365.5,15.0,16.0,39.14,46.86,,
150,Value Display,NAE6/Field Bus1.FEC-TRT.TW-FCL,AI:3054334,,,55.0,756.5,34.1,749.2,41.8,14.5,3.17,94.92,,
151,Value Display,NAE6/Field Bus2.CH6-BACnet.AV-6,AV:3033236,,,1215.0,231.5,1202.4,224.4,25.1,14.2,70.07,29.05,,
152,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW2-LEVEL-SP,AV:3091669,,,1075.7,610.5,1059.9,604.1,31.5,12.8,62.04,76.6,,
153,Value Display,NAE6/Field Bus1.FEC-TP.TP1-SC,AO:3052918,,,684.0,597.5,669.2,591.2,29.6,12.5,39.45,74.97,,
154,Text Label,,,Production,,842.0,278.5,812.5,270.5,59.0,16.0,48.56,34.94,,
155,Value Display,NAE6/Field Bus1.FEC-CH2.CH2-AUTO,BI:3052924,,,195.0,354.5,179.7,349.4,30.5,10.2,11.25,44.48,,
156,Value Display,NAE6/Field Bus1.FEC-TP.Parameters.TW1 MU PI SL-OUTSTATE,MV:3091658,,,754.0,747.5,733.3,741.2,41.5,12.5,43.48,93.79,,
157,Text Label,,,Comp,,677.7,303.2,661.2,295.2,33.0,16.0,39.08,38.04,,
158,Value Display,NAE6/Field Bus1.FEC-TF.TF6-SC,AO:3054425,,,1259.0,543.5,1244.2,537.2,29.6,12.5,72.61,68.19,,
159,Value Display,NAE6/Field Bus1.FEC-CH4.CH4-HAND,BI:3052953,,,433.0,368.5,417.7,363.4,30.5,10.2,24.97,46.24,,
160,Value Display,NAE6/Field Bus1.TF4-KW.AI-5,AI:3053994,,,546.0,539.5,531.4,531.5,29.2,16.0,31.49,67.69,,
161,Value Display,NAE6/Field Bus2.FEC-AHU2.Parameters.BCW-LOAD2,AV:3037060,,,1693.0,127.5,1668.1,120.2,49.8,14.5,97.64,16.0,,
162,Value Display,NAE6/Field Bus1.FEC-TP.TP7-SC,AO:3054386,,,980.0,597.5,965.2,591.2,29.6,12.5,56.52,74.97,,
163,Value Display,NAE6/Field Bus1.CH3-BACnet.AV-5,AV:3054104,,,384.0,264.5,371.4,257.4,25.1,14.2,22.15,33.19,,
164,Value Display,NAE6/Field Bus1.FEC-TP.TP2-SS,BO:3052912,,,726.0,583.5,711.2,577.2,29.6,12.5,41.87,73.21,,
165,Value Display,NAE6/Field Bus1.CH9-BACnet.VGD POSITION,AV:3098456,,,535.0,361.5,514.9,355.4,40.2,12.2,30.85,45.36,,
166,Value Display,NAE6/Field Bus2.CH7-BACnet.AV-41,AV:3038595,,,1472.0,257.5,1444.7,250.4,54.6,14.2,84.89,32.31,,
167,Value Display,NAE6/Field Bus2.FEC-CH7.CH7TWS-T,AI:3026978,,,1282.0,460.5,1266.8,453.2,30.4,14.5,73.93,57.78,,
168,Value Display,NAE6/Field Bus1.CH1-BACnet.AV-112,AV:3053119,,,52.0,323.5,32.8,317.4,38.3,12.2,3.0,40.59,,
169,Text Label,,,SP,,577.7,611.5,571.2,604.0,13.0,15.0,33.32,76.73,,
170,Value Display,NAE6/Field Bus1.FEC-TP.TP8-SC,AO:3054387,,,1023.0,597.5,1008.2,591.2,29.6,12.5,59.0,74.97,,
171,Value Display,NAE6/Field Bus1.FEC-TP.TWMU2-V,AO:3052917,,,766.1,690.5,739.5,684.9,53.2,11.2,44.18,86.64,,
172,Value Display,NAE6/Field Bus1.FEC-TF.TF2-REV,BO:3054361,,,332.0,518.5,317.2,512.2,29.6,12.5,19.15,65.06,,
173,Value Display,NAE6/Field Bus1.FEC-TF.TF7-SC,AO:3054426,,,1355.0,543.5,1340.2,537.2,29.6,12.5,78.14,68.19,,
174,Value Display,NAE6/Field Bus1.FEC-TRT.Parameters.TW1-BLWDWN-WSP,AV:3108703,,,525.0,499.5,510.2,493.2,29.6,12.5,30.28,62.67,,
175,Value Display,NAE6/Field Bus1.FEC-LP.LP2-SC,AO:3052990,,,693.0,191.5,678.2,185.2,29.6,12.5,39.97,24.03,,
176,Value Display,NAE6/Field Bus1.FEC-TF.Parameters.TWOA-WB,AV:3054554,,,1384.0,81.5,1366.2,72.4,35.7,18.1,79.82,10.23,,
177,Value Display,NAE6/Field Bus1.FEC-TF.Parameters.TW2-TWST-SP,AV:3091698,,,1076.0,555.5,1054.8,547.0,42.4,17.0,62.05,69.7,,
