Controller,Object Name,Object Identifier,Display Name,Description
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-18.WC-ADJ,AI:3008978,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-18.ZN-T,AI:3008976,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.ACLG-SP,AI:3009004,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.AHTG-SP,AI:3009007,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.DA-T,AI:3008999,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.DPR-O,AO:3009002,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.HTG-O,AO:3009003,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OCC-UNOC,BI:3009015,OCC-UNOC,Occupancy Sensor
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OCLG-SP,AO:3009005,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OCMNC-SP,AO:3009010,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OCMNH-SP,AO:3009012,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OCMXC-SP,AO:3009011,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OCMXH-SP,AO:3009013,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.OHTG-SP,AO:3009008,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.SA-VP,AI:3009000,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.SUP-FLO,AI:3009001,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.SUPFLOSP,AO:3009014,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.UCLG-SP,AO:3009006,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.UHTG-SP,AO:3009009,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.WC-ADJ,AI:3008998,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-19.ZN-T,AI:3008996,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.ACLG-SP,AI:3009026,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.AHTG-SP,AI:3009029,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.DA-T,AI:3009021,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.DPR-O,AO:3009024,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.HTG-O,AO:3009025,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OCC-UNOC,BI:3009037,OCC-UNOC,Occupancy Sensor
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OCLG-SP,AO:3009027,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OCMNC-SP,AO:3009032,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OCMNH-SP,AO:3009034,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OCMXC-SP,AO:3009033,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OCMXH-SP,AO:3009035,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.OHTG-SP,AO:3009030,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.SA-VP,AI:3009022,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.SUP-FLO,AI:3009023,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.SUPFLOSP,AO:3009036,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.UCLG-SP,AO:3009028,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.UHTG-SP,AO:3009031,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.WC-ADJ,AI:3009020,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-20.ZN-T,AI:3009018,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.ACLG-SP,AI:3009048,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.AHTG-SP,AI:3009051,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.DA-T,AI:3009043,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.DPR-O,AO:3009046,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.HTG-O,AO:3009047,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OCC-UNOC,BI:3009059,OCC-UNOC,Occupancy Sensor
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OCLG-SP,AO:3009049,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OCMNC-SP,AO:3009054,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OCMNH-SP,AO:3009056,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OCMXC-SP,AO:3009055,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OCMXH-SP,AO:3009057,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.OHTG-SP,AO:3009052,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.SA-VP,AI:3009044,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.SUP-FLO,AI:3009045,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.SUPFLOSP,AO:3009058,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.UCLG-SP,AO:3009050,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.UHTG-SP,AO:3009053,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.WC-ADJ,AI:3009042,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-21.ZN-T,AI:3009040,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.ACLG-SP,AI:3009070,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.AHTG-SP,AI:3009073,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.DA-T,AI:3009065,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.DPR-O,AO:3009068,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.HTG-O,AO:3009069,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.OCLG-SP,AO:3009071,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.OCMNC-SP,AO:3009076,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.OCMNH-SP,AO:3009078,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.OCMXC-SP,AO:3009077,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.OCMXH-SP,AO:3009079,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.OHTG-SP,AO:3009074,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.SA-VP,AI:3009066,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.SUP-FLO,AI:3009067,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.SUPFLOSP,AO:3009080,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.UCLG-SP,AO:3009072,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.UHTG-SP,AO:3009075,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.WC-ADJ,AI:3009064,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-22.ZN-T,AI:3009062,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.ACLG-SP,AI:3009090,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.AHTG-SP,AI:3009093,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.DA-T,AI:3009085,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.DPR-O,AO:3009088,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.HTG-O,AO:3009089,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.OCLG-SP,AO:3009091,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.OCMNC-SP,AO:3009096,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.OCMNH-SP,AO:3009098,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.OCMXC-SP,AO:3009097,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.OCMXH-SP,AO:3009099,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.OHTG-SP,AO:3009094,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.SA-VP,AI:3009086,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.SUP-FLO,AI:3009087,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.SUPFLOSP,AO:3009100,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.UCLG-SP,AO:3009092,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.UHTG-SP,AO:3009095,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.WC-ADJ,AI:3009084,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-23.ZN-T,AI:3009082,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.ACLG-SP,AI:3009110,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.AHTG-SP,AI:3009113,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.DA-T,AI:3009105,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.DPR-O,AO:3009108,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.HTG-O,AO:3009109,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.OCLG-SP,AO:3009111,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.OCMNC-SP,AO:3009116,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.OCMNH-SP,AO:3009118,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.OCMXC-SP,AO:3009117,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.OCMXH-SP,AO:3009119,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.OHTG-SP,AO:3009114,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.SA-VP,AI:3009106,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.SUP-FLO,AI:3009107,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.SUPFLOSP,AO:3009120,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.UCLG-SP,AO:3009112,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.UHTG-SP,AO:3009115,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.WC-ADJ,AI:3009104,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV11-24.ZN-T,AI:3009102,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.ACLG-SP,AI:3009130,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.AHTG-SP,AI:3009133,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.DA-T,AI:3009125,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.DPR-O,AO:3009128,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.HTG-O,AO:3009129,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OCC-UNOC,BI:3009141,OCC-UNOC,Occupancy Sensor
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OCLG-SP,AO:3009131,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OCMNC-SP,AO:3009136,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OCMNH-SP,AO:3009138,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OCMXC-SP,AO:3009137,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OCMXH-SP,AO:3009139,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.OHTG-SP,AO:3009134,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.SA-VP,AI:3009126,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.SUP-FLO,AI:3009127,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.SUPFLOSP,AO:3009140,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.UCLG-SP,AO:3009132,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.UHTG-SP,AO:3009135,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.WC-ADJ,AI:3009124,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-1.ZN-T,AI:3009122,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.ACLG-SP,AI:3009152,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.AHTG-SP,AI:3009155,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.DA-T,AI:3009147,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.DPR-O,AO:3009150,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.HTG-O,AO:3009151,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OCC-UNOC,BI:3009163,OCC-UNOC,Occupancy Sensor
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OCLG-SP,AO:3009153,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OCMNC-SP,AO:3009158,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OCMNH-SP,AO:3009160,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OCMXC-SP,AO:3009159,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OCMXH-SP,AO:3009161,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.OHTG-SP,AO:3009156,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.SA-VP,AI:3009148,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.SUP-FLO,AI:3009149,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.SUPFLOSP,AO:3009162,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.UCLG-SP,AO:3009154,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.UHTG-SP,AO:3009157,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.WC-ADJ,AI:3009146,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-2.ZN-T,AI:3009144,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.ACLG-SP,AI:3009174,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.AHTG-SP,AI:3009177,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.DA-T,AI:3009169,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.DPR-O,AO:3009172,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.HTG-O,AO:3009173,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.OCLG-SP,AO:3009175,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.OCMNC-SP,AO:3009180,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.OCMNH-SP,AO:3009182,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.OCMXC-SP,AO:3009181,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.OCMXH-SP,AO:3009183,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.OHTG-SP,AO:3009178,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.SA-VP,AI:3009170,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.SUP-FLO,AI:3009171,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.SUPFLOSP,AO:3009184,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.UCLG-SP,AO:3009176,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.UHTG-SP,AO:3009179,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.WC-ADJ,AI:3009168,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-3.ZN-T,AI:3009166,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.ACLG-SP,AI:3009194,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.AHTG-SP,AI:3009197,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.DA-T,AI:3009189,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.DPR-O,AO:3009192,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.HTG-O,AO:3009193,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.OCLG-SP,AO:3009195,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.OCMNC-SP,AO:3009200,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.OCMNH-SP,AO:3009202,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.OCMXC-SP,AO:3009201,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.OCMXH-SP,AO:3009203,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.OHTG-SP,AO:3009198,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.SA-VP,AI:3009190,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.SUP-FLO,AI:3009191,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.SUPFLOSP,AO:3009204,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.UCLG-SP,AO:3009196,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.UHTG-SP,AO:3009199,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.WC-ADJ,AI:3009188,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-4.ZN-T,AI:3009186,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.ACLG-SP,AI:3009214,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.AHTG-SP,AI:3009217,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.DA-T,AI:3009209,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.DPR-O,AO:3009212,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.HTG-O,AO:3009213,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.OCLG-SP,AO:3009215,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.OCMNC-SP,AO:3009220,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.OCMNH-SP,AO:3009222,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.OCMXC-SP,AO:3009221,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.OCMXH-SP,AO:3009223,OCMXH-SP,Occupied Htg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.OHTG-SP,AO:3009218,OHTG-SP,Occupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.SA-VP,AI:3009210,SA-VP,Supply Air Velocity Press
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.SUP-FLO,AI:3009211,SUP-FLO,Supply Flow
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.SUPFLOSP,AO:3009224,SUPFLOSP,Supply Flow Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.UCLG-SP,AO:3009216,UCLG-SP,Unoccupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.UHTG-SP,AO:3009219,UHTG-SP,Unoccupied Htg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.WC-ADJ,AI:3009208,WC-ADJ,Warmer/Cooling Adjust
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-5.ZN-T,AI:3009206,ZN-T,Zone Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.ACLG-SP,AI:3009234,ACLG-SP,Actual Cooling Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.AHTG-SP,AI:3009237,AHTG-SP,Actual Heating SetPt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.DA-T,AI:3009229,DA-T,Discharge Air Temp
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.DPR-O,AO:3009232,DPR-O,Damper Command
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.HTG-O,AO:3009233,HTG-O,Reheat Valve
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.OCLG-SP,AO:3009235,OCLG-SP,Occupied Clg Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.OCMNC-SP,AO:3009240,OCMNC-SP,Occupied Clg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.OCMNH-SP,AO:3009242,OCMNH-SP,Occupied Htg Min Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.OCMXC-SP,AO:3009241,OCMXC-SP,Occupied Clg Max Setpt
SRC-NAE5,NAE5/N2 Trunk 1.VAV12-6.OCMXH-SP,AO:3009243,OCMXH-SP,Occupied Htg Max Setpt
